Word/Sentence,Valence,Arousal
project,0.5,0.44375
projectile,0.35625,0.33375
projecting,0.55,0.34375
projection,0.525,0.325
projector,0.5525,0.3475
prologue,0.61125,0.275
prolong,0.36125,0.28625
prolonged,0.4675,0.295
prom,0.6125,0.40874999999999995
promenade,0.64875,0.29
prominent,0.52625,0.38125
promiscuity,0.36875,0.625
promiscuous,0.29,0.60125
promise,0.705,0.3625
promising,0.74375,0.4625
promo,0.64375,0.38625
promote,0.69375,0.4625
promoter,0.5375,0.42000000000000004
promotion,0.7625,0.52625
promotional,0.55625,0.47124999999999995
prompt,0.66625,0.2375
prone,0.4625,0.335
pronounce,0.57625,0.21875
pronto,0.5875,0.38125
pronunciation,0.65,0.4
proof,0.6725,0.39375000000000004
prop,0.52,0.26875
propaganda,0.295,0.5
propane,0.4075,0.33
propeller,0.49375,0.31625
proper,0.585,0.23125
property,0.625,0.46875
prophecy,0.5775,0.4225
prophet,0.54,0.25625
prophetic,0.53125,0.38125
proportion,0.525,0.34125
proposal,0.55625,0.46625000000000005
propose,0.6575,0.47124999999999995
proposition,0.605,0.48250000000000004
proprietary,0.44375,0.29875
proprietor,0.56,0.375
propriety,0.5175,0.39249999999999996
propulsion,0.48124999999999996,0.5
prose,0.67875,0.3
prosecute,0.26875,0.4525
prosecution,0.29625,0.44499999999999995
prosecutor,0.31875,0.64625
prospect,0.5975,0.335
prospective,0.595,0.47250000000000003
prospector,0.48,0.3425
prospectus,0.5925,0.35875
prosper,0.83375,0.625
prosperity,0.7625,0.5375
prosperous,0.77,0.625
prostate,0.375,0.4625
prosthetic,0.38749999999999996,0.3025
prostitute,0.3025,0.48250000000000004
prostitution,0.22375,0.63125
prostrate,0.3275,0.44999999999999996
protect,0.72875,0.3375
protected,0.75625,0.35125
protection,0.71625,0.41500000000000004
protective,0.69125,0.37
protector,0.79625,0.40375000000000005
protein,0.69375,0.24375000000000002
protest,0.4275,0.39749999999999996
protestant,0.4375,0.25
protocol,0.5125,0.35375
proton,0.6575,0.295
prototype,0.685,0.365
proud,0.75,0.56875
prove,0.625,0.28125
proverb,0.61875,0.31875
proverbial,0.54,0.28
provide,0.70875,0.47
provider,0.6575,0.34125
province,0.5175,0.29125
provincial,0.5275,0.23125
provision,0.5925,0.39875000000000005
provisional,0.47250000000000003,0.265
provocation,0.36125,0.51375
provocative,0.55875,0.6125
provoke,0.2875,0.715
prowess,0.61875,0.53125
prowl,0.29875,0.41500000000000004
prowler,0.22999999999999998,0.56
proximal,0.43125,0.32375
proximity,0.43374999999999997,0.35625
proxy,0.49375,0.275
prude,0.27125,0.29
prudence,0.5475,0.39
prudent,0.53625,0.305
prune,0.45125000000000004,0.2675
pruning,0.55375,0.22875
pry,0.32125,0.5375
psalm,0.645,0.2675
psi,0.44875,0.365
psoriasis,0.19,0.405
psych,0.45875,0.44999999999999996
psyche,0.5,0.45125000000000004
psychedelic,0.45999999999999996,0.58
psychiatric,0.29,0.43999999999999995
psychiatrist,0.38875000000000004,0.40625
psychiatry,0.45125000000000004,0.44999999999999996
psychic,0.58375,0.46375
psycho,0.275,0.625
psychoanalysis,0.43374999999999997,0.57125
psychoanalyst,0.54375,0.44875
psychobabble,0.395,0.40625
psychological,0.47124999999999995,0.47624999999999995
psychologist,0.50625,0.3475
psychology,0.47624999999999995,0.30125
psychopath,0.2025,0.55125
psychopathic,0.22499999999999998,0.625
psychosis,0.20625,0.625
psychosomatic,0.33875,0.515
psychotherapy,0.4075,0.41500000000000004
psychotic,0.2875,0.6425
pterodactyl,0.58875,0.43125
pub,0.55625,0.42000000000000004
puberty,0.4125,0.39249999999999996
pubes,0.375,0.47
pubic,0.46625000000000005,0.53
public,0.54125,0.29375
publication,0.56,0.22375
publicist,0.41500000000000004,0.3275
publicity,0.48624999999999996,0.44625000000000004
publish,0.61375,0.33375
publisher,0.50625,0.29875
publishing,0.5175,0.245
puck,0.41000000000000003,0.45499999999999996
pucker,0.5725,0.46625000000000005
pudding,0.715,0.35
puddle,0.4125,0.41625
pudgy,0.35125,0.3125
puff,0.55625,0.30375
puffing,0.38249999999999995,0.44125000000000003
puffy,0.47250000000000003,0.4375
pug,0.6125,0.31875
puke,0.10500000000000001,0.50625
pull,0.57375,0.38749999999999996
pulley,0.5,0.375
pulmonary,0.47124999999999995,0.34125
pulp,0.49250000000000005,0.3525
pulpit,0.38125,0.2375
pulsar,0.54,0.46499999999999997
pulse,0.6725,0.48124999999999996
pump,0.375,0.375
pumpkin,0.75,0.30375
pun,0.55625,0.3675
punch,0.28375,0.6
punchy,0.47250000000000003,0.41500000000000004
punctual,0.59125,0.40874999999999995
punctuality,0.715,0.35625
punctuation,0.56875,0.23249999999999998
puncture,0.41625,0.35375
pungent,0.33875,0.43999999999999995
punish,0.23249999999999998,0.60625
punishable,0.3025,0.46375
punishment,0.21999999999999997,0.50875
punitive,0.24375000000000002,0.4525
punk,0.40625,0.39249999999999996
punt,0.4525,0.375
puny,0.375,0.28375
pup,0.81625,0.4375
pupil,0.56625,0.345
puppet,0.57,0.42874999999999996
puppeteer,0.6,0.40249999999999997
puppy,0.85625,0.605
purchase,0.68375,0.5125
pure,0.725,0.38125
purgatory,0.27125,0.42625
purge,0.32625,0.55625
purification,0.74375,0.39375000000000004
purify,0.74375,0.485
purity,0.69625,0.25
purple,0.575,0.38125
purpose,0.70875,0.50625
purr,0.67875,0.355
purse,0.61875,0.27625
pursue,0.54875,0.43125
pursuit,0.47375,0.58375
pus,0.19,0.5
push,0.54875,0.42500000000000004
pusher,0.315,0.45375
pushover,0.38749999999999996,0.3625
pushy,0.2625,0.44999999999999996
puss,0.3375,0.33875
pussy,0.43500000000000005,0.6625
pussycat,0.5325,0.375
put,0.51125,0.3575
putrid,0.22499999999999998,0.41500000000000004
putt,0.53625,0.22125
putter,0.5525,0.27125
putty,0.51875,0.2375
puzzle,0.69125,0.4275
puzzled,0.44999999999999996,0.42874999999999996
pylon,0.42874999999999996,0.30125
pyramid,0.585,0.31
python,0.32625,0.61375
quad,0.4525,0.4
quadrant,0.45999999999999996,0.34625
quadruple,0.47375,0.405
quail,0.55375,0.20875
quaint,0.6125,0.315
quake,0.2875,0.7375
qualifications,0.54625,0.47
qualify,0.72125,0.63125
quality,0.7325,0.33125
quandary,0.45999999999999996,0.32375
quantity,0.54125,0.355
quantum,0.51875,0.45875
quarantine,0.22999999999999998,0.54875
quarrel,0.22999999999999998,0.54875
quarry,0.4675,0.32125
quart,0.48624999999999996,0.34125
quarter,0.57625,0.35625
quarterback,0.56,0.3225
quarterly,0.49375,0.275
quartermaster,0.44875,0.375
quartet,0.625,0.26125
quartz,0.59125,0.40375000000000005
quasi,0.44125000000000003,0.5
queasy,0.21750000000000003,0.47750000000000004
queen,0.69,0.50625
queer,0.4675,0.36875
quench,0.6025,0.4625
query,0.53,0.345
quest,0.6575,0.6
question,0.67,0.33375
questionable,0.43500000000000005,0.31875
questionnaire,0.48750000000000004,0.30375
queue,0.5325,0.2625
quibble,0.38125,0.3375
quiche,0.55875,0.26875
quick,0.635,0.52
quickie,0.705,0.66125
quicksand,0.3275,0.4275
quiet,0.68375,0.11875
quilt,0.61375,0.26375
quince,0.52,0.325
quintet,0.575,0.29125
quirk,0.575,0.32375
quirky,0.67875,0.41874999999999996
quit,0.34,0.38125
quitter,0.24375000000000002,0.55375
quiver,0.43999999999999995,0.43125
quivering,0.39875000000000005,0.45999999999999996
quiz,0.44125000000000003,0.49375
quota,0.38749999999999996,0.38625
quote,0.60625,0.24375000000000002
R & B,0.55875,0.40874999999999995
rabbi,0.47375,0.375
rabbit,0.77625,0.3725
rabble,0.47124999999999995,0.2675
rabid,0.24375000000000002,0.7025
rabies,0.14625,0.62375
raccoon,0.60625,0.52
race,0.555,0.525
racehorse,0.5975,0.49375
racer,0.5325,0.6075
racetrack,0.595,0.53
racial,0.33125,0.38125
racism,0.06,0.61
racist,0.13124999999999998,0.48
rack,0.56875,0.43999999999999995
racket,0.36875,0.41625
racketeering,0.28125,0.33125
racquetball,0.50625,0.50625
racy,0.45375,0.54875
radar,0.54,0.44375
radial,0.46375,0.32625
radiant,0.78625,0.50375
radiate,0.7375,0.47624999999999995
radiation,0.29,0.44499999999999995
radiator,0.44375,0.33375
radical,0.42000000000000004,0.53375
radio,0.625,0.355
radioactive,0.30875,0.58
radioactivity,0.265,0.63625
radiologist,0.55625,0.44375
radiology,0.48624999999999996,0.40874999999999995
radish,0.4625,0.33875
radium,0.42125,0.53625
radius,0.5375,0.44375
raffle,0.54625,0.50625
raft,0.5875,0.44375
rag,0.40125,0.20625
rage,0.1875,0.7025
ragged,0.4,0.525
raggedy,0.28375,0.45625000000000004
raging,0.28125,0.5475
ragtime,0.55625,0.34125
raid,0.29375,0.5775
raider,0.42874999999999996,0.42500000000000004
rail,0.5125,0.2025
railing,0.45875,0.27125
railroad,0.585,0.36875
railway,0.5525,0.28125
rain,0.6975,0.28625
rainbow,0.7875,0.3675
rainbow trout,0.6775,0.505
raincoat,0.57875,0.31
rainforest,0.76375,0.3
rainmaker,0.6375,0.42874999999999996
rainstorm,0.59375,0.495
rainy,0.56875,0.41625
raise,0.7775,0.5125
raisin,0.63125,0.33125
rake,0.46875,0.40249999999999997
rally,0.46375,0.54375
ram,0.42125,0.4375
ramble,0.41500000000000004,0.5
rambling,0.3225,0.38
ramp,0.49375,0.38625
rampage,0.40125,0.82125
rampant,0.42500000000000004,0.4375
rampart,0.5,0.36875
ramrod,0.44625000000000004,0.32625
ranch,0.61375,0.5375
rancher,0.61875,0.41500000000000004
rancid,0.1725,0.52
random,0.54625,0.39375000000000004
range,0.51375,0.3625
ranger,0.59875,0.3125
rank,0.5325,0.33375
ranking,0.5525,0.3575
ransom,0.16499999999999998,0.43125
rant,0.30375,0.52875
rap,0.575,0.4125
rape,0.0675,0.78
rapid,0.44625000000000004,0.68125
rapist,0.037500000000000006,0.66625
rapper,0.48750000000000004,0.32625
rapport,0.6575,0.34125
raptor,0.50625,0.5875
rapture,0.5375,0.48250000000000004
rare,0.63125,0.5125
rarity,0.685,0.38125
rascal,0.44999999999999996,0.4375
rash,0.26875,0.3525
raspberry,0.7875,0.33875
rat,0.27625,0.6125
ratchet,0.475,0.38875000000000004
rate,0.585,0.39625
rating,0.45499999999999996,0.47124999999999995
ratio,0.45999999999999996,0.26375
ration,0.46625000000000005,0.3625
rational,0.60625,0.4075
rationalize,0.55875,0.32375
rationing,0.38875000000000004,0.3275
rattle,0.43374999999999997,0.43500000000000005
rattler,0.3,0.6625
rattlesnake,0.29625,0.54125
ratty,0.25,0.3525
ravage,0.36875,0.58375
rave,0.585,0.47124999999999995
raven,0.51375,0.41625
ravenous,0.49375,0.48750000000000004
ravine,0.52625,0.45625000000000004
ravioli,0.61875,0.29875
ravishing,0.80125,0.6425
raw,0.42125,0.5175
rawhide,0.475,0.42000000000000004
razor,0.48750000000000004,0.40375000000000005
reach,0.5975,0.29375
react,0.51875,0.56
reaction,0.45999999999999996,0.36875
reactive,0.525,0.45499999999999996
reactor,0.43374999999999997,0.4275
read,0.71625,0.3375
reader,0.69,0.43125
readiness,0.655,0.365
readout,0.49375,0.28
ready,0.705,0.3625
real,0.76125,0.38125
realism,0.655,0.41000000000000003
realist,0.56625,0.40625
realistic,0.61125,0.38625
reality,0.59125,0.38749999999999996
realization,0.6775,0.33375
realize,0.68,0.28
realm,0.54875,0.375
realtor,0.4275,0.39249999999999996
realty,0.49375,0.25
reap,0.52875,0.45999999999999996
reaper,0.30125,0.50625
rear,0.45999999999999996,0.3575
rearrange,0.565,0.27375
reason,0.65875,0.29125
reasonable,0.73,0.25
reasoning,0.65625,0.585
reassign,0.46875,0.33375
reassignment,0.41874999999999996,0.28125
reassurance,0.63125,0.31875
reassure,0.69375,0.3375
rebel,0.42125,0.53625
rebellion,0.47375,0.51125
rebellious,0.36125,0.68125
rebirth,0.6625,0.43999999999999995
reboot,0.5475,0.5125
reborn,0.57375,0.48624999999999996
rebound,0.51125,0.45875
rebuild,0.6725,0.42874999999999996
rebuttal,0.4275,0.44999999999999996
recall,0.47124999999999995,0.43500000000000005
recant,0.36125,0.4375
recap,0.54125,0.2825
recapture,0.48750000000000004,0.54
receipt,0.55125,0.4375
receive,0.7675,0.4125
receiver,0.48750000000000004,0.36125
recent,0.5525,0.3525
receptacle,0.53,0.2625
reception,0.625,0.38125
receptionist,0.54625,0.26125
receptive,0.665,0.3625
receptor,0.57875,0.295
recess,0.69625,0.39375000000000004
recession,0.21000000000000002,0.4625
recharge,0.665,0.47624999999999995
recheck,0.49375,0.49375
recipe,0.73125,0.43125
recipient,0.585,0.56625
reciprocal,0.49375,0.285
reciprocate,0.7,0.33875
recital,0.4625,0.4
recitation,0.44375,0.29125
recite,0.55625,0.28625
reckless,0.26125,0.5225
reckon,0.53125,0.23249999999999998
reckoning,0.48750000000000004,0.5275
reclaim,0.56875,0.43999999999999995
reclining,0.70875,0.1725
recluse,0.33875,0.25625
recognition,0.71,0.43125
recognizable,0.665,0.44875
recognize,0.6425,0.4
recoil,0.475,0.45375
recollect,0.50625,0.25625
recollection,0.53625,0.31875
recommend,0.69,0.33875
recommendation,0.6375,0.25
recon,0.45999999999999996,0.46375
reconcile,0.73,0.375
reconciliation,0.55875,0.38125
reconfigure,0.48124999999999996,0.315
reconnaissance,0.565,0.40125
reconnect,0.67125,0.38125
reconsider,0.5925,0.31875
reconstruct,0.5875,0.36875
reconstruction,0.47375,0.48250000000000004
reconstructive,0.50625,0.46625000000000005
reconvene,0.49375,0.38125
record,0.61125,0.2875
recorder,0.56625,0.29
recording,0.5275,0.31625
recount,0.48624999999999996,0.38749999999999996
recourse,0.5475,0.39375000000000004
recover,0.675,0.4275
recovery,0.67875,0.39
recreate,0.625,0.33125
recreation,0.7125,0.41625
recreational,0.72,0.48750000000000004
recruit,0.44125000000000003,0.47124999999999995
recruiter,0.57,0.39625
recruitment,0.47624999999999995,0.375
rectal,0.2375,0.42625
rectangular,0.53125,0.21250000000000002
rectify,0.575,0.32125
rectory,0.39249999999999996,0.36375
rectum,0.27875,0.39749999999999996
recurring,0.4275,0.30375
recycle,0.6425,0.34375
recycled,0.5325,0.33375
recycling,0.65625,0.315
red,0.58375,0.5025
redecorate,0.655,0.25
redeem,0.61875,0.4
redemption,0.66625,0.335
redesign,0.595,0.4425
redhead,0.71375,0.36375
redheaded,0.70875,0.36875
redirect,0.41000000000000003,0.25625
redneck,0.42500000000000004,0.4375
redo,0.45999999999999996,0.48124999999999996
reduce,0.5125,0.33375
reduction,0.5,0.25
redundancy,0.3575,0.29375
redundant,0.38749999999999996,0.25625
redwood,0.585,0.26875
Reebox,0.55,0.235
reef,0.57875,0.33375
reefer,0.4275,0.53625
reek,0.16499999999999998,0.48250000000000004
reel,0.5625,0.305
reelection,0.54375,0.41500000000000004
reenactment,0.55625,0.39249999999999996
reentry,0.45875,0.32125
reestablish,0.6425,0.375
ref,0.54375,0.2975
refer,0.5225,0.38625
referee,0.5125,0.33125
reference,0.57875,0.30125
referral,0.565,0.43999999999999995
refill,0.56,0.315
refine,0.52125,0.325
refined,0.63875,0.36875
refinement,0.63125,0.3475
refinery,0.47,0.32625
reflect,0.6375,0.29375
reflection,0.5875,0.38749999999999996
reflective,0.57125,0.2975
reflex,0.53,0.4625
reform,0.50625,0.47250000000000003
refrain,0.5375,0.30875
refresh,0.7025,0.22125
refreshing,0.75625,0.375
refreshment,0.7275,0.40249999999999997
refrigerator,0.595,0.28125
refuel,0.5625,0.48
refuge,0.61875,0.295
refugee,0.45999999999999996,0.41125
refund,0.75,0.495
refusal,0.24375000000000002,0.25
refuse,0.3025,0.41500000000000004
refute,0.42125,0.44375
regain,0.65625,0.25625
regal,0.6125,0.28125
regard,0.5875,0.29875
regatta,0.48750000000000004,0.2825
regenerate,0.595,0.45625000000000004
regeneration,0.625,0.5
reggae,0.52375,0.5
regime,0.39625,0.36125
regimen,0.54,0.33875
regiment,0.52,0.25
regimental,0.5125,0.30625
region,0.52625,0.28
regional,0.49375,0.49375
register,0.55375,0.2675
registrar,0.54625,0.28375
registration,0.47375,0.26125
registry,0.45999999999999996,0.315
regression,0.31,0.3425
regret,0.30125,0.48750000000000004
regretful,0.2625,0.44499999999999995
regrettable,0.31625,0.5
regroup,0.4625,0.38625
regular,0.63625,0.33125
regulate,0.52,0.36875
regulation,0.39375000000000004,0.30625
regulator,0.48750000000000004,0.34875
rehab,0.27375,0.4225
rehabilitate,0.665,0.45875
rehabilitation,0.53,0.405
rehash,0.40625,0.34875
rehearsal,0.6375,0.48
rehearse,0.5525,0.4
reign,0.55,0.39625
reigning,0.53125,0.4125
reimburse,0.655,0.53625
rein,0.47375,0.22125
reincarnation,0.57,0.475
reindeer,0.7025,0.32375
reinforce,0.56625,0.37
reinforcement,0.5,0.4125
reins,0.51375,0.275
reinstate,0.51375,0.29125
reiterate,0.48750000000000004,0.3275
reject,0.24375000000000002,0.47250000000000003
rejected,0.175,0.4625
rejection,0.2,0.50625
rejoice,0.7675,0.57
rejoin,0.60625,0.2825
rekindle,0.64875,0.41874999999999996
relapse,0.23875000000000002,0.38125
relate,0.63125,0.33
relation,0.605,0.42000000000000004
relationship,0.85375,0.5
relative,0.6125,0.3575
relativity,0.6,0.2975
relax,0.8525,0.1725
relaxation,0.875,0.26875
relaxed,0.78125,0.18625000000000003
relaxing,0.8987499999999999,0.41125
relay,0.48250000000000004,0.40625
release,0.705,0.44375
relentless,0.5,0.4675
relevance,0.5875,0.48
relevant,0.605,0.24375000000000002
reliable,0.7875,0.345
relic,0.625,0.375
relief,0.70375,0.4275
relieve,0.78125,0.3625
religion,0.5525,0.5
religious,0.525,0.45375
relinquish,0.3425,0.4375
relish,0.44375,0.43125
relive,0.61125,0.40249999999999997
reload,0.51625,0.40874999999999995
relocate,0.38125,0.4225
relocation,0.45375,0.4
reluctance,0.38125,0.4275
reluctant,0.345,0.325
rely,0.595,0.35
remain,0.585,0.275
remainder,0.57875,0.39749999999999996
remaining,0.525,0.32125
remake,0.44125000000000003,0.27
remark,0.50625,0.25
remarkable,0.7725,0.4125
remarry,0.565,0.4475
rematch,0.61875,0.47750000000000004
remedial,0.38125,0.3
remedy,0.7025,0.41625
remember,0.6875,0.2675
remembrance,0.57125,0.41874999999999996
remind,0.47624999999999995,0.4
reminder,0.625,0.31
reminisce,0.70875,0.38625
reminiscent,0.63875,0.3275
remiss,0.41125,0.25
remission,0.52375,0.33125
remodel,0.57375,0.36875
remorse,0.32875,0.41125
remote,0.5525,0.3125
removal,0.4075,0.3575
remove,0.40125,0.26375
remover,0.45875,0.25
renal,0.375,0.34625
render,0.48250000000000004,0.395
rendezvous,0.6625,0.5125
rendition,0.51375,0.325
renegade,0.44125000000000003,0.48250000000000004
renegotiate,0.6125,0.3375
renew,0.625,0.39249999999999996
renewal,0.6075,0.52875
renounce,0.4075,0.49375
renovation,0.57875,0.45875
renown,0.60375,0.24375000000000002
renowned,0.625,0.28125
rent,0.42625,0.40625
rental,0.4475,0.34125
reopen,0.59375,0.39249999999999996
reorganize,0.58375,0.395
rep,0.48250000000000004,0.36875
repaint,0.4525,0.29375
repair,0.48624999999999996,0.2975
repairman,0.5,0.35375
repay,0.5225,0.33125
repeat,0.45499999999999996,0.3375
repel,0.33375,0.42874999999999996
repellent,0.46625000000000005,0.45625000000000004
repent,0.42500000000000004,0.40625
repentance,0.625,0.38
repentant,0.49375,0.3725
repertoire,0.55875,0.28375
repetition,0.45499999999999996,0.405
repetitive,0.38125,0.36375
rephrase,0.5,0.20625
replace,0.57,0.30125
replacement,0.55625,0.405
replay,0.5925,0.38125
replenish,0.7375,0.3125
replica,0.55,0.3125
replicate,0.49375,0.3625
reply,0.64375,0.305
report,0.47124999999999995,0.315
reporter,0.44625000000000004,0.27125
repose,0.5,0.185
reposition,0.50625,0.325
repossess,0.25,0.41625
reprehensible,0.42874999999999996,0.37
represent,0.55375,0.3575
representation,0.48250000000000004,0.42000000000000004
representative,0.5325,0.34125
Representative,0.41500000000000004,0.40375000000000005
repressed,0.30875,0.28
repression,0.22625,0.39375000000000004
reprieve,0.49375,0.365
reprimand,0.20875,0.48250000000000004
reproach,0.5325,0.4125
reproduce,0.57875,0.45125000000000004
reproduction,0.70875,0.46375
reproductive,0.585,0.47875
reprogram,0.565,0.33875
reptile,0.4475,0.61125
republic,0.475,0.31
republican,0.4075,0.26375
repugnant,0.22875,0.33
repulsive,0.11875,0.515
reputable,0.68375,0.315
reputation,0.57875,0.5
reputed,0.48750000000000004,0.335
request,0.60625,0.43125
require,0.4675,0.41625
requirement,0.5125,0.28375
requisition,0.46375,0.4375
reread,0.5225,0.335
reroute,0.3475,0.25
rerun,0.45375,0.31
reschedule,0.34,0.24375000000000002
rescind,0.35125,0.35875
rescue,0.755,0.5
research,0.6875,0.475
researcher,0.5875,0.23249999999999998
resemblance,0.585,0.3225
resemble,0.6125,0.34625
resent,0.285,0.38125
resentful,0.25,0.41874999999999996
resentment,0.25,0.52375
reservation,0.5,0.405
reserve,0.6425,0.395
reserved,0.57875,0.22375
reservoir,0.54625,0.2775
reset,0.45625000000000004,0.27125
reside,0.57125,0.30375
residence,0.7175,0.27125
residency,0.54625,0.30375
residential,0.63125,0.28375
residual,0.51125,0.27375
residue,0.36875,0.29875
resign,0.39625,0.36
resignation,0.39875000000000005,0.4625
resilient,0.58875,0.45625000000000004
resin,0.48,0.335
resist,0.36875,0.325
resistance,0.3425,0.52875
resistant,0.3575,0.375
resolute,0.61875,0.23249999999999998
resolution,0.625,0.3375
resolve,0.60625,0.20625
resonance,0.6125,0.43125
resort,0.845,0.395
resounding,0.5875,0.41625
resource,0.57875,0.33875
resourceful,0.78125,0.375
respect,0.72375,0.47375
respectability,0.6575,0.405
respectable,0.69375,0.38125
respectful,0.80625,0.29
respective,0.6125,0.345
respiration,0.6425,0.41125
respirator,0.26375,0.34125
respiratory,0.43125,0.34625
respite,0.595,0.335
respond,0.58875,0.26125
response,0.61875,0.32
responsibility,0.45999999999999996,0.5375
responsible,0.66,0.25
responsive,0.6375,0.48750000000000004
rest,0.8575,0.16125
restart,0.42500000000000004,0.44375
restaurant,0.74375,0.39875000000000005
restful,0.63125,0.1975
restitution,0.60125,0.38749999999999996
restless,0.32875,0.38125
restock,0.48,0.28375
restoration,0.6,0.345
restore,0.6075,0.38749999999999996
restrain,0.4275,0.4625
restraining,0.31625,0.45875
restraint,0.30875,0.38125
restrict,0.31,0.41874999999999996
restricted,0.35375,0.44875
restriction,0.375,0.4475
restroom,0.43374999999999997,0.38625
result,0.63875,0.39249999999999996
resume,0.48624999999999996,0.33375
resurrect,0.67625,0.47
resuscitate,0.58125,0.4525
resuscitation,0.48624999999999996,0.4425
retail,0.5,0.3275
retain,0.65625,0.21999999999999997
retainer,0.39875000000000005,0.2675
retake,0.38125,0.30375
retaliate,0.31875,0.50625
retaliation,0.25,0.52125
retard,0.285,0.35375
retarded,0.15625,0.55375
rethink,0.54125,0.31625
retina,0.6075,0.4625
retinal,0.41500000000000004,0.33125
retire,0.675,0.23875000000000002
retirement,0.7,0.38625
retrace,0.46875,0.34375
retract,0.5475,0.3125
retraction,0.45375,0.43125
retractor,0.49375,0.22625
retreat,0.49,0.39
retrial,0.36875,0.5075
retribution,0.29875,0.41874999999999996
retrieval,0.55625,0.28
retrieve,0.645,0.43125
retriever,0.5325,0.40874999999999995
retro,0.575,0.375
retroactive,0.47124999999999995,0.365
retrospect,0.595,0.27875
return,0.61875,0.28625
reunion,0.67125,0.45125000000000004
reunite,0.7325,0.50625
rev,0.545,0.4125
reveal,0.6075,0.39249999999999996
revel,0.55,0.38125
revelation,0.6175,0.35625
revenge,0.21875,0.6425
revenue,0.75,0.47250000000000003
reverence,0.63875,0.28125
reverend,0.5525,0.175
reverent,0.555,0.36
reversal,0.48250000000000004,0.36375
reverse,0.525,0.34125
revert,0.49375,0.31875
review,0.51125,0.34625
reviewer,0.52,0.24375000000000002
revise,0.5325,0.315
revision,0.4525,0.39875000000000005
revisit,0.60125,0.3625
revival,0.6725,0.41374999999999995
revive,0.69125,0.365
revoke,0.24375000000000002,0.5
revolt,0.375,0.42000000000000004
revolting,0.18375000000000002,0.6125
revolution,0.47624999999999995,0.585
revolutionary,0.65125,0.48250000000000004
revolutionize,0.58125,0.535
revolve,0.67125,0.41874999999999996
revolver,0.2875,0.66125
revolving,0.5,0.42625
revue,0.54,0.3125
reward,0.80875,0.5725
rewarding,0.71875,0.58125
rewind,0.5725,0.39125
rewire,0.58375,0.34125
rewrite,0.4,0.3475
rhapsody,0.70375,0.4625
rhetoric,0.44999999999999996,0.3625
rhetorical,0.50625,0.3425
rhinestone,0.5525,0.30625
rhino,0.65625,0.38749999999999996
rhinoceros,0.625,0.43374999999999997
rhubarb,0.68125,0.4125
rhyme,0.6975,0.32375
rhythm,0.6775,0.5175
rhythmic,0.6625,0.50625
rib,0.6375,0.16125
ribbon,0.7125,0.32875
rice,0.5875,0.25
rich,0.72875,0.72625
riches,0.7625,0.5525
rickety,0.315,0.54375
rickshaw,0.57875,0.4125
ricochet,0.46875,0.50625
rid,0.33375,0.4225
riddance,0.47375,0.4375
riddle,0.6625,0.43500000000000005
ride,0.65875,0.5125
rider,0.545,0.42625
ridge,0.4525,0.315
ridicule,0.24375000000000002,0.56625
ridiculous,0.33375,0.58125
rife,0.29,0.3
riff,0.45375,0.46375
riffraff,0.38125,0.44625000000000004
rifle,0.4125,0.6425
rifleman,0.40625,0.5125
rift,0.355,0.44625000000000004
rig,0.41500000000000004,0.43999999999999995
right,0.79,0.5
righteous,0.625,0.29
righteousness,0.5225,0.5
rightful,0.625,0.30625
righty,0.54125,0.3275
rigid,0.30875,0.47624999999999995
rigor,0.47624999999999995,0.50625
rigorous,0.47624999999999995,0.60125
rim,0.44999999999999996,0.34
ring,0.76125,0.42874999999999996
ringer,0.49375,0.405
ringleader,0.38749999999999996,0.525
ringmaster,0.56625,0.41874999999999996
ringside,0.5375,0.41125
rink,0.58375,0.29
rinse,0.55875,0.21999999999999997
riot,0.26875,0.64875
rioting,0.3025,0.54
rip,0.285,0.5325
ripe,0.57125,0.47250000000000003
ripper,0.26375,0.5125
ripple,0.64625,0.275
rippling,0.48875,0.42625
rise,0.59125,0.5375
risk,0.52125,0.67875
risky,0.35625,0.61375
risotto,0.605,0.35125
rite,0.5725,0.3625
ritual,0.43999999999999995,0.38749999999999996
ritualistic,0.46625000000000005,0.4475
rival,0.4475,0.47624999999999995
rivalry,0.44625000000000004,0.50625
river,0.715,0.40249999999999997
riverbank,0.6975,0.37
riverbed,0.6125,0.33
riverboat,0.63625,0.54625
riveting,0.61875,0.485
roach,0.14875,0.5325
road,0.57375,0.35125
roadblock,0.31875,0.3575
roadhouse,0.5775,0.32625
roadie,0.54625,0.45375
roadrunner,0.55625,0.52
roadside,0.45625000000000004,0.38125
roam,0.48624999999999996,0.4
roar,0.54625,0.64375
roast,0.5925,0.38125
roasted,0.575,0.375
rob,0.1375,0.5675
robber,0.2375,0.65
robbery,0.21999999999999997,0.665
robe,0.56625,0.2625
robin,0.70375,0.20500000000000002
robot,0.6475,0.42874999999999996
robotic,0.50625,0.44999999999999996
robotics,0.49375,0.44375
robust,0.6375,0.53
rock,0.59,0.2675
rocker,0.58125,0.58375
rocket,0.6,0.505
rod,0.49375,0.25625
rodent,0.32,0.35375
rodeo,0.44625000000000004,0.52375
roe,0.39749999999999996,0.38
rogue,0.36125,0.505
role,0.5125,0.42500000000000004
roll,0.59,0.3625
roller,0.54375,0.26875
rollercoaster,0.71875,0.705
roman,0.56875,0.42000000000000004
romance,0.785,0.6325
romantic,0.82625,0.515
romp,0.72375,0.6
roof,0.43500000000000005,0.3
rooftop,0.5525,0.305
rook,0.5725,0.30125
