Word/Sentence,Valence,Arousal
tímido,0.43500000000000005,0.43500000000000005
"I bet his hide-out is nearby, too.",0.5,0.5
"Well... If you need something, I mean, you're just going to---can get a temporary thing right now and then look for something--",0.5,0.25
"Asia miała rozległe, krwawiące, brunatne rany na całym swoim ciele.",0.16125,0.675
dame,0.509765625,0.38671875
would,0.61375,0.35125
dryer,0.52625,0.17875000000000002
couch,0.69,0.3
dimitir,0.3,0.66875
salvage,0.503625,0.433875
Your support of Goodwill will provide job training and placement services to help the hardest to serve in central Indiana find meaningful employment.,0.625,0.44999999999999996
Whistle-blowing Web site exposed,0.525,0.6
rondel,0.5325,0.2924999999999999
"He put it on and went away, and thought of the king's daughter, forgot the giants, and walked continually onward.",0.6041666666666666,0.3333333333333333
tandem,0.4583333333333337,0.400390625
tennis,0.5743670886075949,0.44145569620253167
ore,0.5975,0.23125
descriptiva,0.55,0.53125
prawn,0.48575,0.29637500000000006
"Glaring down at me from no more than twenty feet away was a grimacing, thirty foot tall black face with staring, blue and white eyes and it wore a ridiculous little hat.",0.375,0.625
torácica,0.49375,0.575
You suck.,0.15000000000000002,0.725
cacifo,0.5024509803921566,0.20714285714285718
"The ports are within hiking distance of several beautiful beaches, and within a one-hour hike of each other on a marked trail.",0.555,0.4175
testigo,0.4625,0.55
answer,0.632125,0.42500000000000004
scaffold,0.47250000000000003,0.38875000000000004
"But if they didn't, one of their functions was to continue the racism of the KKK.",0.4,0.525
i only hope everyone go an vote unc on de 24th rather than they stay home an drink like dey win already,0.4375,0.25
fajerwerk,0.675,0.5474999999999999
Poczucie godności daje więcej szczęścia niż największe dobra materialne.,0.745,0.345
grain (sand),0.53675,0.31075
supervisor,0.475,0.65
corrigeren,0.3984375,0.484375
tremble,0.321375,0.5734999999999999
masturbation,0.5642499999999999,0.646375
low,0.28575,0.294125
medieval,0.5507500000000001,0.4257500000000001
młody,0.69,0.365
hakken,0.359375,0.48046875
"..""",0.5,0.5
interés,0.6625,0.61875
Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.,0.625,0.625
"But much contemporary work is also fetching ""a great deal of money,"" says Miles Barth of the International Center of Photography.",0.55,0.525
truth,0.77375,0.36
subdivisión,0.44999999999999996,0.48750000000000004
I know me neither.,0.625,0.375
series,0.52875,0.3275
wealth,0.779375,0.65625
esclerosis,0.06875,0.73
obligaré,0.28125,0.6625
poof,0.5875,0.35
ciprés,0.59875,0.35
train,0.67,0.38125
daresay,0.54375,0.345
"Kiedy dotkam jego policzka, wzdryga się i całym ciałem od stóp do głów wstrząsają drgawki.",0.54625,0.6375
kompas,0.44921875,0.34375
bureau,0.3851351351351351,0.20608108108108109
tabak,0.26171875,0.326171875
tote,0.55625,0.40625
elenco,0.5775,0.54375
publisher,0.50625,0.29875
dew,0.47375,0.255
"Sha Tin is the site of the Monastery of 10,000 Buddhas, which looks down on a burgeoning town.",0.5,0.535
"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",0.625,0.625
parasitic,0.11875,0.47750000000000004
extinta,0.3125,0.56625
isle,0.63125,0.28
"What do you mean, if it shows up? No, I need it now. I have my keys, I have my wallet, I have my money. I have thousands and thousands of dollars worth of stuff in there.",0.125,0.75
I don't know if Benny was smart like that- but-,0.375,0.375
electronics,0.6875,0.44999999999999996
snitch,0.34875,0.58375
medallón,0.55625,0.53125
Schere,0.498046875,0.15120962500000001
romanización,0.5125,0.55
Nobody comes seven hundred miles just to see.,0.3452357142857142,0.45833214285714285
The Wolf and the Goat,0.5,0.5
Hmmm work on A) Solo and Ensemble B) Debate C) Chess or D) Academics? I pick E) Facebook and Xbox! (:,0.625,0.3125
"""The document speaks for itself,""",0.55,0.5
"Oh, well, I'm sorry about that. Umm- We-",0.375,0.5
divertir,0.85625,0.74375
"“Yes,” I called back, “I saw him!",0.6,0.725
pair,0.61875,0.29375
gevangen,0.12890625,0.34765625
Then I came back and it was incredible.  There was no meaning in it here.  The whole thing to them seemed like sort of a bus accident.  I went to work with Dad and that rat race again.,0.25,0.5
Studying and cleaning and packing all long time still,0.5,0.0625
IT'S MY BIRTHDAY I'M FINALLY 14!,0.6875,0.8125
periodical,0.46975,0.21487499999999998
rareza,0.5375,0.58125
"No I'm just like you.  I thought it was going to be all roses and peaches and the bills would just pay themselves.  And we'll have three, fat rosy cheeked children.  Huh, baby, the joke's on us.  Because you know what you get?",0.125,0.625
interaction,0.5775,0.41874999999999996
echinacea,0.475,0.34125
onsympatiek,0.142578125,0.33984375
abolengo,0.25,0.46875
rupture,0.27625,0.5325
dingo,0.58125,0.40625
tripe,0.38749999999999996,0.3
motivo,0.6,0.575
"Exactly, ""laugh"".",1.0,0.625
"Yes!  I like it an hour a day.  If I had to grub for money all day long, I like to come home to something beautiful.  I want a family.  I want- I want kids.  I want to build something I can give myself to. and Annie is in the center of that, and now where do I find it?",0.25,1.0
disprove,0.3625,0.4125
kopać,0.42500000000000004,0.48
fomentar,0.75,0.59375
world,0.6825,0.44375
merge,0.49375,0.3125
unison,0.595,0.30375
democracy,0.705625,0.481125
collagen,0.4075,0.35
censorship,0.30375,0.40625
intrusión,0.27,0.77625
thirsty,0.32725000000000004,0.375
infectious,0.20225000000000004,0.609875
just had the best weekend,0.5625,0.0
pistolet,0.17857142857142855,0.7305194805194806
but on a fisherman's hut which stood on the shore and the hut began at once to smoke and was about to break out in flames.,0.4375,0.6875
zalig,0.66796875,0.3828125
uśmiech,0.8325,0.4275000000000001
I love what you are doing.,0.825,0.65
bulb (light),0.63925,0.345625
extrañeza,0.3625,0.6625
He pulled my ear down to his mouth.,0.44999999999999996,0.625
blunder,0.203125,0.490234375
feria,0.76875,0.73125
świnia,0.3724999999999999,0.41000000000000003
doll,0.595625,0.314375
skórka,0.5225,0.2425000000000001
MD Psychiatry......   yipppeee!!!!!!,0.6875,0.6875
"“I think that our world is a reflection of yours, or yours is a more boring reflection of ours.",0.405,0.4375
sacristía,0.375,0.51375
poblar,0.59875,0.55
You know- you know how this works.  I have to go.,0.125,0.625
excavación,0.55,0.6125
pijp,0.357421875,0.26587301587301626
espanto,0.15000000000000002,0.75625
I finally get to go back to work :),0.6875,0.0625
veré,0.625,0.55625
pester,0.2825,0.5225
patronato,0.48124999999999996,0.41625
lluviosa,0.58125,0.35625
"But they could have accomplished that with coupons in the mail, the newspaper or by an email list.",0.5,0.475
ludzie,0.5875,0.4049999999999997
"Okay, just fill out these three forms, and um- you'll- we'll have that sent to you within the next three weeks and, of course, we'll definitely keep an eye out for your bag.",0.625,0.5
"Wynn’s demolition of the existing properties started a trend that, more than any other, describes Las Vegas at the end of the 20th century: removal of old properties in exchange for the potential of new ones.",0.5,0.5
I just -- it's just not fair.,0.25,0.25
"Yeah.  I know they would, especially your mother.",0.5,0.625
mercy,0.675,0.33375
esplendor,0.7375,0.56875
In the park is the Flagstaff House Museum of Tea Ware (see page 54).,0.535,0.4275
"I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else.",0.333325,0.5
is touched by all the birthday wishes. THANK YOU ALL!!!!!!!!!!!!!!!! XOXOXOX  My smile is so big it can split my face !!! :))))))))))))))))),0.875,0.875
law,0.44375,0.31875
koniczyna,0.6725,0.27749999999999997
Did this with my aunt in Griffith Park after the last bout of fires.,0.475,0.42500000000000004
"Oh no, I'm so sorry. What happened?",0.125,0.5
avenging,0.48624999999999996,0.6375
Samsung settles price-fixing lawsuit,0.44999999999999996,0.475
benévola,0.60625,0.38875000000000004
filosofal,0.645,0.475
knee,0.4625,0.40625
ssać,0.55,0.40249999999999975
"Change your Facebook profile picture to a cartoon from your childhood and invite your friends to do the same. Until Monday(Dec.6) there should be no human faces on Facebook, but an invasion of memories. This is for violence against children",0.5,0.0
pizzicotto,0.546875,0.515625
tab,0.51125,0.4275
superstitious,0.46875,0.61875
brecha,0.25,0.71875
dictado,0.38125,0.49375
rozpacz,0.18999999999999995,0.6075000000000002
Apparently I was so successful that it lasted a week and a half.,0.5725,0.535
corrupto,0.09375,0.75375
womb,0.654375,0.40812499999999996
atajo,0.6875,0.525
"Respectfully,",0.5,0.475
A debate on how to make the 32-year-old Clean Air Act a stronger and more efficient instrument is surely long overdue.,0.5,0.5
Three small sprayers will emit successful patroller and forager pheromones and cuticular hydrocarbons from the appropriate sacs.,0.5,0.5
optimizar,0.7125,0.43125
"In addition, most top-line hotels have upscale malls full of designer boutiques.",0.525,0.525
misvormd,0.1328125,0.30859375
hoek,0.37109375,0.28515625
"Good.  We'll have to have one soon, you're going to have to go to school in a couple of months.",0.625,0.5
bruidsschat,0.453125,0.369140625
odio,0.13020833333333331,0.8072916666666666
statue,0.61875,0.22749999999999998
ignorant,0.28,0.39749999999999996
"By 1880, Youngstown’s population had grown to nearly 16,000, which meant it had doubled in size over a twenty-year period.",0.5275,0.47250000000000003
brazen,0.5,0.58375
"""What?""",0.525,0.575
Oh.  Totally.,0.75,0.666675
bless,0.726625,0.38312500000000005
zawodowiec,0.6625,0.43000000000000016
"he found the enchantress,",0.125,0.8125
Widzę zdjęcie przedstawiające ciemną kałużę krwi na chodniku.,0.315,0.4325
fluorescent,0.52,0.35625
polarización,0.48750000000000004,0.45625000000000004
stallion,0.621375,0.6102500000000001
"To, że milczę, nie znaczy, że nie mam nic do powiedzenia.",0.5575,0.5025
"Packages sent to the US or to Europe generally take six to eight weeks by surface mail, and one week by airmail.",0.5,0.47250000000000003
For Gods sake!  Three years!  Nobody comes back after three years.  That's insane!,0.0,0.75
windmill,0.580625,0.36024999999999996
nieważny,0.30500000000000005,0.2899999999999998
Then why is she still single?  New York is full of men.  Why hasn't she married?,0.25,0.75
"Yes, Detroit's got more than its share of bad spots, you're right.",0.44999999999999996,0.55
protein,0.69375,0.24375000000000002
balada,0.69375,0.275
proyectar,0.55625,0.48124999999999996
No.  I know.  Me neither.,0.416675,0.5
"Hong Kong’s third largest island has a population of only about 12,000; it is still largely undeveloped, and life on Lamma, if not totally primitive, is close to the essentials.",0.5,0.475
"Fortunately, many prominent psychiatrists also believed that homosexuality was not an illness, and their lobbying, along with the innovative study performed by Hooker, who has been referred to as “the Rosa Parks of the gay movement” convinced the American Psychiatric Association Board of Trustees to vote to remove homosexuality from the Diagnostic and Statistical Manual as a mental illness in December of 1973.",0.5,0.55
"""I don't recall ever having to tell Tom to do anything,"" Tibbets said in an e-mail this week.",0.44999999999999996,0.525
loner,0.3125,0.3675
A void function release() will perform this same action in reverse.,0.5,0.4
letter,0.6,0.46075
"I just -- I just don't get it, like there is just nothing you can do about it you know, it's like just out of your control and it",0.0,0.625
compás,0.5625,0.44375
woest,0.134765625,0.6484375
Do you remember the first time we came to see it? It was about four years ago right after we got married.,0.375,0.5
"By the 1970s the need to assert a cause separate from the general left was seen, and indigenous rights movements formed (Warren 2003: 174, Jackson 2002: 82).",0.475,0.44999999999999996
"Somewhere out there, is a giant mass of silver fish all swimming in this direction.  They don't know why and we don't know why. They didn't get an invitation.  And it wasn't a vote- it wasn't a decision.  And nobody sent them a map or anything like that.",0.625,0.625
evolve,0.5875,0.4325
"to you, yes.",0.625,0.375
incontestable,0.3625,0.675
sinnúmero,0.50625,0.47250000000000003
"Now, listen Kate.",0.5,0.416675
ruby,0.72375,0.38125
"I don't know.  I mean I've been looking for so long that I just figured that--  I mean, I think things like Monster are a lot more reliable than just some random free board.",0.375,0.625
snoek,0.369140625,0.421875
dinky,0.38749999999999996,0.33375
clausurar,0.3125,0.60625
You know what? You know what?,0.75,0.5
"Sincerely,",0.6075,0.535
"Such an association will not be made with ""Sonoma County"" wines...ever.",0.4375,0.5
escupir,0.24375000000000002,0.71875
anguish,0.2675,0.55125
killer,0.03787500000000002,0.662875
depress,0.140625,0.28025
"The study was testing whether a belief in unlimited, malleable self-control would result in most resolutions, and indeed, this is what was found.",0.5,0.44999999999999996
dificultad,0.29375,0.71875
sobrepasar,0.375,0.6
"If I did, one of three things would happen.",0.525,0.5
I know.  We want to work with you.  We will give you the fifty dollars but I'm--,0.5,0.375
behave,0.5898749999999999,0.3375
contracción,0.46875,0.7875
Peace.,0.65,0.475
pianola,0.61875,0.38875000000000004
fridge,0.578625,0.34637500000000004
siege,0.38749999999999996,0.56875
sustancia,0.5125,0.49375
prudence,0.5475,0.39
cisma,0.5,0.65625
That is great.  You look radiant.  I should've guess.,0.875,0.625
"What time is it?  They're supposed to run around midnight.  Oh, this is great, isn't it?  Look at the night we've got here.  It couldn't be better.  Actually, I wanted to go a little further up the coast you know to get away from all the lights and the people.  I was afraid we might miss it though, so how are you doing?",1.0,0.875
"John Emerson responded with some humbug about it not being an inside-the-park grand slam, which made me remember that I had seen an inside-the-park grand slam at some time in the remote past.",0.475,0.475
potworny lęk,0.09249999999999994,0.7700000000000001
invisibility,0.54,0.41500000000000004
How is it possible that you make me strong and weak at the same time...,0.4375,0.125
favoritism,0.47624999999999995,0.51875
"Even if tourists were interested in sustainable food (they totally don't care ), they'd be hard pressed to find a locally-sourced meal.",0.35,0.42500000000000004
"As evidence of the “ever-faster” nature of the city, by the middle of the 1990s the new approach showed signs of backlash, with many visitors criticizing the mediocrity of the Las Vegas experience.",0.4,0.475
Welcome to Northwest Airlines.  How can I help you?,0.5,0.25
portfolio,0.61875,0.295
"[BREATHING] Well, sure, yeah, I guess I'll go buy dinner and then be--have nothing for the rest of my entire vacation.  I'm supposed to be here for three weeks.  What am I gonna do without anything for three weeks?",0.25,0.625
raven,0.51375,0.41625
sos,0.585,0.24
"Here, too, they were ignored.",0.30000000000000004,0.475
"No, but this is for um- replacements and you need a new -- whole new license as a California --",0.5,0.5
cane (stick),0.316125,0.45962499999999995
resin,0.48,0.335
strive,0.665,0.4525
engine,0.6102500000000001,0.41174999999999995
width,0.55375,0.34125
pheasant,0.49375,0.38125
"I know her best, all right?  I don't know.  I grew up next to her.  When I think of somebody for my wife these days, I think of Annie.  What do you want, a diagram?",0.125,0.75
halen,0.408203125,0.443359375
aprovação,0.7790697674418604,0.6176470588235295
mechanical,0.58375,0.55
koker,0.3671875,0.314453125
[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,0.25,0.625
corchetes,0.5125,0.375
Bruder,0.63671875,0.361328125
Such a robot would allow for both long-term studies of ant-robot interactions and studies of task-switching in the robots.,0.5625,0.53
With the advent of kitsch came a great need for the distinction between higher and lower artforms.,0.525,0.44999999999999996
arrojar,0.38125,0.575
knockoff,0.31875,0.40249999999999997
Tango,0.65625,0.474609375
client,0.508625,0.38287499999999997
chloor,0.306640625,0.341796875
impatient,0.31625,0.45125000000000004
balonvolea,0.65625,0.5275
steamship,0.61375,0.4375
pena,0.265625,0.6458333333333334
infuriating,0.20375,0.6125
verwant,0.4921875,0.322265625
gather,0.59,0.3375
reconnect,0.67125,0.38125
envío,0.65625,0.525
"You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.",0.625,0.75
"When Andrew decided to leave town for a few years' schooling in NYC, friends and cohorts took over operations.",0.525,0.475
shining,0.605,0.36125
The forms stand out clearly; the impeccable construction displays all its boldness.,0.525,0.475
merengue,0.68375,0.30625
spookhuis,0.283203125,0.517578125
escondite,0.63125,0.5375
exploration,0.71375,0.5
nuchter,0.505859375,0.32421875
tilo,0.5,0.40249999999999997
Parfüm,0.672619,0.494047625
"But I'm starting to wonder if Lebron isn't painting himself into a corner, and has maybe misread how quickly sentiment can change.",0.4175,0.5
smart (well-dressed),0.771375,0.55
cavity,0.2,0.47124999999999995
"Walking through an alley with rubbish piles that occasionally skittered from one wall to the other, he did not inspire confidence.",0.30000000000000004,0.525
redhead,0.71375,0.36375
excéntrico,0.40625,0.61875
"A woman, introduced as Tiffany and neither tall nor beautiful, shrugged.",0.44999999999999996,0.44999999999999996
rame,0.44577922077922083,0.3339285714285714
"Immediately after the workers left the building, US steel representatives told the local union leaders that they had changed their minds and were no longer interested in allowing the workers to purchase the mill.",0.4075,0.5
extracurricular,0.6375,0.41625
opium,0.3025,0.33125
"I'm sorry, sir. There is nothing I can do.",0.375,0.5
aulas,0.59375,0.53125
Lock,0.5,0.375
So next fall I guess.,0.75,0.5
château ,0.7325,0.565
estratégica,0.63125,0.63125
Well no final decision til the 26th....=( judge got pissed off and told us hed had enough....,0.25,0.3125
referéndum,0.5375,0.60625
dive,0.575,0.53925
ternura,0.8812500000000001,0.22499999999999998
phase,0.507375,0.32725000000000004
école,0.48355263157894735,0.42434210526315785
central,0.53125,0.475
rail,0.511375,0.333375
łgarstwo,0.20249999999999996,0.5510204081632653
gloves,0.566125,0.279375
"Are you cold?  You want my jacket?  We should have bought a blanket.  Our blanket-.  This is great, isn't it?",0.75,0.625
kołek,0.45750000000000013,0.26499999999999996
szorstki,0.3149999999999999,0.4049999999999997
Probe under way in Yankee crash,0.375,0.42500000000000004
residential,0.5,0.287875
niedoświadczony,0.3800000000000001,0.4285714285714287
Once upon a time there lived an unhappy young girl.,0.2916666666666667,0.5
smarkacz,0.295,0.45499999999999974
Porn star candidate campaigns on campus,0.525,0.525
Kamm,0.48828125,0.107421875
"This is the end.  Do you understand, the end?  Finally and forever.",0.25,0.625
NASA revisiting life on Mars question,0.55,0.575
queroseno,0.41374999999999995,0.61125
You're a beast. I hate you. Stop it. Stop it.,0.0,0.875
desolate,0.24375000000000002,0.2775
I also hope you will give a big boost to our work to protect all animals by sending a generous tax-deductible donation today.,0.55,0.44999999999999996
llame,0.5125,0.49375
Bohne,0.513671875,0.186508
fatal,0.16875,0.68125
meadow,0.6875,0.403625
poste,0.51875,0.4625
"This trend has led to many more demolitions, including the Dunes (replaced by Bellagio), Aladdin (the new Aladdin) and Sands (Venetian) hotels.",0.47750000000000004,0.41000000000000003
bengala,0.3935185185185185,0.33522727272727265
fluido,0.65,0.50625
US soldiers die in day of violence,0.30000000000000004,0.475
bark,0.457125,0.48575
posag,0.5725000000000002,0.3350000000000001
You could be an amazing receptionist.,0.75,0.375
I wondered if the food delivered to my quarters the past few days had been similarly amazing.,0.655,0.655
England include Giles in WC squad,0.5,0.4
newsletter,0.52375,0.32875
luau,0.63125,0.44875
lock (door),0.48524999999999996,0.41425
moriría,0.1375,0.81875
grenade,0.31375,0.7325
fallimento,0.125,0.7916666666666666
surf (riding waves),0.716875,0.617375
20 of Snow!!!  I can't even open my door....,0.5,0.625
curva,0.5375,0.48124999999999996
vision,0.703625,0.4804999999999999
"Netflix movies that arrived today: Fool's Gold\ and \""Definitely""",0.5,0.0
nightclub,0.54,0.51
baúl,0.7,0.44999999999999996
"Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.",0.625,0.5
wizard,0.69,0.38625
boter,0.38671875,0.26171875
impresor,0.5,0.45625000000000004
"if theres a fat guy in a pastry shop with a twenty dollar bill and he's ready to buy, in order to predict his volume change you need to know the value of pi",0.5,0.125
"Sir, you're gonna have to go stand in the other line.",0.125,0.625
"Strangely enough, the study also included pairs of biological brothers that were not twins, and out of the 142 homosexual males studied, only 14, or about 9 %, had homosexual brothers, which is approximately the normal statistical incidence of homosexuality in the general population (Bailey & Pillard).",0.5,0.44999999999999996
scored,0.67975,0.5766249999999999
"Thanx everyone, rite now i'm with Walton, Walton, and Walton",0.5625,0.0625
personificación,0.6375,0.49375
riparato,0.609375,0.43229166666666663
biombo,0.5925,0.49375
"The straw/hay could also be a form of supplemental food, for livestock/horses, which has been used in before times.",0.525,0.475
residential,0.63125,0.28375
Yeah.  Do you want to see my supervisor?  Huh? Yeah.  Do you want to see my supervisor?  Fine.  I'll be right back.,0.25,0.875
rage,0.132125,0.6857500000000001
rendition,0.51375,0.325
collective,0.52375,0.23249999999999998
bezitter,0.3671875,0.369140625
"By this time, the valley was in much the same geographic state as it exists in today, with one exception — the presence of artesian springs that bubbled to the surface in several areas.",0.5,0.525
"had a great time at the wedding! Yankees up 2-0, big game tonight i'm nervous as hell! i wanna spank that damn rally monkey tonight!",0.6875,0.5625
staple (stationery),0.49287500000000006,0.21325000000000005
BB star Jackson denies Goody comments,0.475,0.44999999999999996
"“we’re going to stop and turn three times widdersh – er, counterclockwise, then face east.",0.44999999999999996,0.5
"Anyone who knows anything of history knows that great social changes are impossible without feminine upheaval. Social progress can be measured exactly by the social position of the fair sex, the ugly ones included.  Wyatan",0.5,0.3125
A fralda está a feder.,0.1375,0.67375
zestaw,0.5500000000000002,0.2825
noviembre,0.6875,0.35625
question,0.67,0.33375
Alright Thanks.,0.75,0.375
There were a number of carved stone figures placed at intervals along the parapets of the old Cathedral;,0.5,0.41666666666666663
sanguinario,0.19374999999999998,0.75
rehash,0.40625,0.34875
A costureira coseu o botão.,0.525,0.4
infidel,0.3625,0.43999999999999995
policeman,0.533125,0.4375
szantaż,0.20499999999999996,0.5800000000000001
He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived.,0.47,0.405
"""I have sworn it: my will must be done!?",0.20833333333333331,0.875
sensato,0.71875,0.34375
I had my luggage transferred here from Paris to L.A. and now I'm here and I need to be working and I have all my stuff in there.,0.125,1.0
What I need you to do is file another complaint form. There's a form that you can fill out over by the front desk near the baggage claim.,0.5,0.375
I had a great day with Biffand family today!,0.6875,0.4375
karaluch,0.12,0.6274999999999998
[BREATHING] It's so hot in here. Hoo.,0.5,0.583325
impecable,0.74375,0.39375000000000004
hackney,0.48712500000000003,0.34375
Things are starting to look up... :),0.75,0.25
decorator,0.603,0.35225
You'd leave that business.,0.333325,0.333325
tunnel,0.341796875,0.318359375
"Steve Holt is a bastard, the guy doesn't even know his own father, what else dont we know about this guy?",0.4375,0.3125
retornar,0.55625,0.53125
rewarding,0.71875,0.58125
"It was the sort of romance that happens so rarely that most people believe it does not happen at all, the sort of romance that sustains the hopeless billions who regularly watch A Wandering Star Called Love.",0.6,0.5
zwavel,0.267578125,0.365234375
Pledge: I was abused in frat hazing,0.1775,0.535
galantería,0.60625,0.50625
"You haven't seen her since you went away to war, it's been five years.",0.333325,0.666675
giggle,0.86875,0.54875
I don't even know what to tell you.,0.375,0.375
spiritual,0.6025,0.47750000000000004
pee,0.4375,0.29
impulsive,0.48575,0.79925
spark,0.63125,0.60375
"Though the elders' trunks fell and died, their children, first roots grown from the very branches that now lay dead, continued unabated, a continuous line from the most ancient of their ancestors.",0.375,0.5
"The children and families who come to Pleasant Run are given the opportunity to become happy, loving, and productive members of our society.",0.6575,0.45499999999999996
"The young princess, you may be sure, was not long in saying ""Yes"" to all this;",0.6458333333333334,0.6041666666666666
sabot ,0.44932432432432434,0.2847222222222222
contain,0.47725000000000006,0.32262500000000005
Thanks everyone for the Birthday wishes! It was a great b-day!,0.75,0.5
bain,0.8074324324324325,0.41891891891891897
hell,0.19374999999999998,0.6575
world,0.7096250000000001,0.6132500000000001
"""I refuse to sell it.""",0.36250000000000004,0.5675
"Something like that.  I can't even remember anymore. I don't know what to do anymore.  I just get out there everyday -- well, not everyday, almost everyday.",0.125,0.625
"some of them represented angels, others kings and bishops, and nearly all were in attitudes of pious exaltation and composure.",0.5208333333333334,0.45833333333333337
overlook,0.4125,0.3475
Okay?  Does it list your IP address there?,0.5,0.625
"Oh, good. [LAUGHTER]",0.875,0.75
"Well, Thank you God for blessing me to see one more year.........",0.6875,0.125
catacumbas,0.33875,0.68125
symbolize,0.59375,0.42625
ziemisty,0.4375,0.28500000000000014
rozklekotany,0.3674999999999999,0.4075000000000001
pava,0.5125,0.51875
My profile pic rocks,0.625,0.0
"""How is the writing these days, my dear Mr. Clemm?""",0.595,0.47
recepcionista,0.56875,0.49375
is watching Junjou Romantica for the 5th time... but it never gets old! <3,0.5625,0.4375
serpent,0.5101351351351351,0.5844594594594594
próżność,0.28,0.44500000000000006
"Larger arenas, including the Queen Elizabeth Stadium, the Hong Kong Coliseum, and the Ko Shan Theater in Kowloon play host to various concerts, pop concerts, sporting events, and variety shows.",0.575,0.525
tunnel ,0.3851351351351351,0.32432432432432434
petite,0.6075,0.47250000000000003
date,0.728,0.569875
"It got worse as we drove into residential areas, looking for those cheap houses.",0.25,0.55
satyrowy,0.5937499999999999,0.3622448979591836
request,0.5429999999999999,0.45962499999999995
I started wondering again how reliable my guide’s credentials were.,0.35,0.575
urinal,0.22499999999999998,0.3275
ministry,0.51,0.35625
"Rachel was standing with a plastic cup, looking like she was having a conversation, but I couldn’t see anyone else there.",0.475,0.5
threatening,0.11024999999999999,0.5405
custom,0.575,0.38925
czarny,0.5450000000000002,0.38
revolver,0.185546875,0.53125
Airbus A380 superjumbo takes off,0.525,0.55
volleyball,0.65875,0.44375
coppia,0.7604166666666666,0.3333333333333333
"So what, I'm not fast with women.",0.1875,0.625
despertar,0.59375,0.50625
tasteless,0.28125,0.3575
installed,0.607125,0.367875
verdict,0.41500000000000004,0.57875
"Ola w ciągu roku zrzuciła dwadzieścia kilogramów, co zawdzięcza ciężkim treningom.",0.7975,0.51625
tenis,0.6125,0.5475
adage,0.52775,0.26475000000000004
jazz,0.7375,0.29625
bass (guitar),0.675,0.544125
original,0.8125,0.42500000000000004
tendré,0.58125,0.60625
"""we'll need to get you a coach.",0.5625,0.5833333333333334
classify,0.55,0.336
cordobés,0.59375,0.58125
ster,0.57,0.21000000000000002
trifle,0.475,0.38249999999999995
"I just want to be really close to things, you know.  I know it's not exactly the best neighborhood in the entire world. But uh-",0.625,0.375
niecierpliwy,0.30000000000000004,0.5225
linde,0.4166666666666663,0.29017857142857123
dyskryminacja,0.2375,0.5650000000000001
"To quote from H.R. 5034: ""not withstanding that the state or territorial law may burden interstate commerce or an act of congress, the state law shall be upheld...""",0.5,0.5
"That's where the green movement comes in, and when I say ""green"" I'm talking plants not politics.",0.5925,0.59
glanced,0.507375,0.40812499999999996
"Why not?  You could, at least, try.  They have to understand",0.125,0.625
plasterek,0.5475,0.24750000000000005
ruidoso,0.22499999999999998,0.76875
carruaje,0.59375,0.53125
"Jego żona w całym swoim zachowaniu była krzykliwa, pretensjonalna i okropna.",0.22499999999999998,0.57875
alarm clock,0.30875,0.545
peaceful,0.853,0.42274999999999996
O ladrão invadiu o recinto.,0.15375,0.75375
uprawiać sport,0.715,0.47
Organized crime was soon to have a formidable adversary in its bid to control Las Vegas — corporate cash.,0.47250000000000003,0.5275
crème,0.6587837837837838,0.3851351351351351
kapot,0.185546875,0.345703125
drań,0.25,0.5225
"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",0.125,0.75
define,0.519,0.336
cobble,0.482125,0.27649999999999997
privileged,0.5725,0.45875
Speichel,0.462890625,0.509920625
protest,0.267578125,0.57421875
ochłap,0.285,0.3494897959183674
monarca,0.4375,0.48124999999999996
"Like Jeffords, the president calls for substantial reductions in three major pollutants -- the nitrogen oxides that produce smog, sulfur dioxide, which causes acid rain, and mercury.",0.44999999999999996,0.575
"""Where is the authority?""",0.44999999999999996,0.5
puin,0.201171875,0.36328125
temple (worship),0.587125,0.431875
yesista,0.49250000000000005,0.47624999999999995
"Meridian National Corp. said it sold 750,000 shares of its common stock to the McAlpine family interests, for $1 million, or $1.35 a share.",0.5725,0.535
flemón,0.25,0.63125
"By comparison, for the first nine months, Xerox earned $492 million, or $4.55 a share, on revenue of $12.97 billion.",0.5,0.35750000000000004
indefenso,0.25625,0.69125
There is nothing I can do about it.  You need to take this other form and fill it out and go stand in the other line.,0.375,0.5
doeltreffend,0.5703125,0.494140625
banca,0.35625,0.63125
gallbladder,0.41874999999999996,0.21875
skillful,0.7325,0.4275
edel,0.4921875,0.3075396825396825
uczucie,0.7324999999999998,0.47193877551020413
estancamiento,0.25625,0.6375
"Sudden change of plans. Some work I was hoping to do for my family got canceled, and that may cost me what I need to get to The Honeypot on the 27th. I should know in the next couple days if I am going thurs or not :/",0.375,0.1875
editor,0.55375,0.38625
spade,0.36622807017543874,0.36885245901639374
Rumunia,0.5275,0.32999999999999996
modieus,0.53125,0.37890625
